formula,smiles_format,mol_wt,pubchem_status,pubchem_cid,iupac_name,structure,RotationalconstantA,RotationalconstantB,RotationalconstantC,Dipolemoment,HOMO,LUMO,EnergyGap,Zeropointenergy,Finalsinglepointenergy,Totalthermalenergy,TotalEnthalpy,Totalentropy,Gibbsfreeenergy
C7H7,[CH](C#C)[C@@H]1CC=C1,91.1316,0,,(3S)-3-prop-2-ynylcyclobutene,HD2166_agg.xyz,0.187183,0.062417,0.056155,0.50389,-5.32741775370395,0.27333836282725,5.6007561165312,0.10980116,-270.429386954741,-270.31242391,-270.3114797,0.0396227,-270.3511024
C7H8,C#C[C@@H]1[C@@H]2[C@H]1CC2,92.1394,0,,"(1S,4R,5S)-5-ethynylbicyclo[2.1.0]pentane",HD2167_agg.xyz,0.300659,0.055701,0.051934,1.05779,-6.6672247194108,1.08559820656975,7.75282292598055,0.12513253,-271.067622438373,-270.93614024,-270.93519603,0.03718609,-270.97238212
C8H2,C1[C][C][C][C][C][C][C]1,98.1036,1,9266.0,cyclohexane,HD2168_agg.xyz,0.135661,0.09261,0.055973,2.63916,-6.1496097529897,-3.7209392145071,2.4286705384826,0.05896653,-305.284686371105,-305.21910183,-305.21815762,0.03787767,-305.25603529
C5H6,CC(=C)C#C,66.1018,1,62323.0,2-methylbut-1-en-3-yne,HD2169_agg.xyz,0.310269,0.132854,0.094674,0.48253,-6.552283828959601,-0.70681572667375,5.84546810228585,0.08896045,-193.796201788076,-193.70149123,-193.70054702,0.03507237,-193.73561939
C6H5,C#C[C@@H]1[C@@H]2[C@H]1[CH]2,77.105,0,,"(1S,2S,3S,4S)-2-ethynylbicyclo[1.1.0]butane",HD2170_agg.xyz,0.550344,0.076724,0.074621,0.31989,-5.4495152384233,0.43660667312725,5.88612191155055,0.08142437,-231.110486145018,-231.02337091,-231.0224267,0.03587689,-231.05830359
C9H6,C1C=CC(=C=C2[C][CH]2)[CH]1,114.1458,0,,3-(cyclopropylidenemethylidene)cyclopentene,HD2171_agg.xyz,0.226334,0.025806,0.024118,4.84895,-6.22653633852605,-2.5360738752749503,3.6904624632511,0.10909089,-345.8780315956,-345.76046265,-345.75951844,0.04239365,-345.80191209
C7H6,C#C[C]1[C]2[C@@H]1[C@@H]2C,90.1238,0,,"(2R,3S,4S)-2-ethynyl-4-methylbicyclo[1.1.0]butane",HD2172_agg.xyz,0.536264,0.044585,0.042828,1.73215,-5.97363372587135,-1.5452257114493002,4.42840801442205,0.09907414,-269.778735213701,-269.67266145,-269.67171724,0.03839595,-269.71011319
C5H3,[C]C#CC=C,63.0784,1,136461.0,pent-1-en-3-yne,HD2173_agg.xyz,1.524948,0.082508,0.078273,4.51094,-5.84873346849185,-3.795063027383301,2.0536704411085496,0.05213268,-191.847939773278,-191.79034891,-191.7894047,0.03498154,-191.82438624
C8H7,[CH]=C/C=C\C=C/C#C,103.1426,1,142000899.0,"(3Z,5Z)-octa-1,3,5-trien-7-yne",HD2174_agg.xyz,0.088249,0.060257,0.039288,0.89571,-6.07779890784275,-1.7487940830083502,4.329004824834399,0.11465869,-308.450454955291,-308.32737027,-308.32642606,0.04257591,-308.36900198
C10H2,[C]#C[C]1[C]=[C][CH][C][CH][C]=[C]1,122.1256,0,,"(3R)-3-ethynylcyclohepta-1,4-diene",HD2175_agg.xyz,0.124444,0.033416,0.026899,8.07847,-7.099831318935699,-4.0428771110336506,3.0569542079020486,0.06961825,-381.347531809222,-381.26959318,-381.26864897,0.04199014,-381.3106391
C9H2,[C]1[C][C]=C=CC=C=[C][C]1,110.1146,1,101708460.0,"cycloocta-1,2,4,6-tetraene",HD2176_agg.xyz,0.105958,0.066034,0.040681,1.82585,-6.0352130902395,-2.7550983135424003,3.2801147766971,0.0653323,-343.38244082004,-343.30980664,-343.30886243,0.03946325,-343.34832568
C7H7,C1[CH]C(=C2C=C2)C1,91.1316,0,,cycloprop-2-en-1-ylidenecyclobutane,HD2177_agg.xyz,0.299069,0.055196,0.047442,2.40321,-3.62806675733145,-0.73478903050515,2.8932777268263,0.10976817,-270.408001090311,-270.29137399,-270.29042978,0.03892016,-270.32934993
C8H5,[CH2]C1=C([CH2])[C]2[C]([C]1)[CH]2,101.127,1,13611187.0,"2,3-dimethanidylbicyclo[3.1.0]hex-2-ene",HD2178_agg.xyz,0.128211,0.077602,0.049917,1.88044,-4.85910981699345,-1.9735329121363,2.88557690485715,0.09040843,-307.142618083465,-307.04470308,-307.04375887,0.04021082,-307.08396969
C9H9,C=CC1=CC2(C=C1)[CH]C2,117.1692,0,,"6-ethenylspiro[2.4]hepta-4,6-diene",HD2179_agg.xyz,0.132862,0.036231,0.0303,0.95428,-5.44290287185615,-1.1946342264651,4.24826864539105,0.14493864,-347.763616969405,-347.61028917,-347.60934496,0.04275641,-347.65210138
C5H8,C[C][CH][CH]C,68.11739999999999,1,8003.0,pentane,HD2180_agg.xyz,0.548348,0.085509,0.077186,2.33636,-4.977152805340349,-2.0845281517552503,2.892624653585099,0.10965573,-194.943388312399,-194.82730663,-194.82636242,0.03653224,-194.86289466
C10H7,C#C/C=C\1/[C@@H]2[C@H]1[C@H]1[C@H]3[C]2[C@@H]13,127.16459999999998,0,,"(2S,3R,4R,5S,6S,7E)-7-prop-2-ynylidenetetracyclo[3.1.0.02,4.03,6]hexane",HD2181_agg.xyz,0.126341,0.029122,0.027121,1.28056,-6.14316065473285,-0.81762048659735,5.3255401681355,0.1277483,-384.470416123274,-384.33463087,-384.33368666,0.04221483,-384.37590149
C7H4,C#C[C][CH][CH]C#C,88.1082,1,337121.0,"hepta-1,6-diyne",HD2182_agg.xyz,0.419319,0.037837,0.034881,1.91136,-5.345948706923,-3.5386229346721,1.8073257722509,0.07330662,-268.535392684943,-268.45444077,-268.45349656,0.03995601,-268.49345257
C9H9,C[C@@H]1C=C[C@H]2C1=CC=C2,117.1692,0,,"(1R,3aS)-1-methyl-1,3a-dihydropentalene",HD2183_agg.xyz,0.104917,0.05324,0.037471,1.30941,-5.341785365010351,-0.4963084519269499,4.845476913083401,0.14817387,-347.847312794,-347.6917441,-347.69079989,0.04051215,-347.73131204
C8H3,[CH]=CC#CC#CC#C,99.1114,1,19438446.0,"oct-1-en-3,5,7-triyne",HD2184_agg.xyz,1.59393,0.019097,0.018871,1.25198,-6.4833301792429,-2.2362860461791003,4.2470441330638,0.06732571,-305.971275723474,-305.89567997,-305.89473577,0.04179154,-305.93652731
C8H5,[CH2]/C=C/1\C=C1[C]C#C,101.127,0,,(3E)-3-ethylidene-1-prop-2-ynylcyclopropene,HD2185_agg.xyz,0.280414,0.027984,0.025444,3.84785,-4.769475514638749,-2.035955829441,2.733519685197749,0.08978348,-307.202401716279,-307.1038941,-307.10294989,0.04321117,-307.14616106
C10H4,[CH]1[C]=C=[C][C@@H]2[C]([C][C]1)C=C2,124.14119999999998,0,,"(1R,7S)-bicyclo[5.2.0]nona-2,3,8-triene",HD2186_agg.xyz,0.116732,0.041411,0.032307,2.50699,-5.47218232216995,-2.9528162373157,2.5193660848542505,0.09399647,-382.646521771733,-382.54495331,-382.5440091,0.04027048,-382.58427958
C8H1,[C]=C1[C]2[C]3[C@]41[C@]23[CH][C]4,97.0958,0,,"(1S,4S,6R)-2-methylidenetetracyclo[2.2.0.01,3.04,6]hexane",HD2187_agg.xyz,0.184595,0.088567,0.072824,3.10555,-6.684585583072701,-4.2073155108908,2.4772700721819003,0.0445558,-304.465207568689,-304.41472972,-304.41378551,0.03704617,-304.45083168
C6H9,C=CC(C=C)[CH2],81.1362,1,66195.0,"3-methanidylpenta-1,4-diene",HD2188_agg.xyz,0.171556,0.083406,0.063195,0.1681,-5.64834882898365,-0.0371163292082,5.61123249977545,0.12570691,-233.627548959295,-233.49396474,-233.49302053,0.04078741,-233.53380794
C5H9,[CH2]CC1CC1,69.12519999999999,1,70933.0,ethylcyclopropane,HD2189_agg.xyz,0.41139,0.108121,0.096232,0.19435,-5.46167872754065,1.88302784546,7.34470657300065,0.12213651,-195.589039561904,-195.46068097,-195.45973676,0.03674525,-195.49648201
C9H8,C#CC#C/C=C/C1CC1,116.1614,0,,"[(E)-hex-1-en-3,5-diynyl]cyclopropane",HD2190_agg.xyz,0.313974,0.015623,0.015426,2.21813,-5.9715928719926,-1.36756257845785,4.60403029353475,0.13365569,-347.148482005891,-347.00558613,-347.00464192,0.04403612,-347.04867804
C10H9,CC[C@H]1C=CC=C1C1=C[C]1,129.1802,0,,"(5S)-1-(cyclopropen-1-yl)-5-ethylcyclopenta-1,3-diene",HD2191_agg.xyz,0.06036,0.044366,0.02721,3.86623,-5.6834787270832,-1.1884844534438,4.4949942736394,0.1504887,-385.78575143192,-385.62566023,-385.62471602,0.04557558,-385.67029159
C4H4,[CH]1[C@@H]2[C@H]1[CH]2,52.0752,1,135973.0,"(1R,3R)-bicyclo[1.1.0]butane",HD2192_agg.xyz,0.67596,0.397394,0.277103,2.87138,-4.885695340187301,-0.33908106910805,4.5466142710792505,0.06016574,-154.443583671208,-154.37972663,-154.37878242,0.02979223,-154.40857464
C8H8,C=C/C=C/C#CC=C,104.1504,1,5369442.0,"(3E)-octa-1,3,7-trien-5-yne",HD2193_agg.xyz,0.46606,0.020395,0.019575,0.22977,-5.75654129594245,-1.9273279803214,3.8292133156210495,0.12781597,-309.14101220182,-309.00410139,-309.00315718,0.04359263,-309.04674981
C5H3,[C]1[C@@H]2[C]3[C@H]1[C@H]23,63.0784,1,59373139.0,"(2R,4R,5R)-tricyclo[2.1.0.02,5]pentane",HD2194_agg.xyz,0.381923,0.326828,0.273937,1.76059,-5.81526346488035,0.9082071874288,6.723470652309151,0.05457847,-191.794638678772,-191.73615617,-191.73521196,0.03140107,-191.76661303
C9H6,C#CC1=C2C=C2CC=C1,114.1458,0,,"2-ethynylbicyclo[4.1.0]hepta-1(7),2,4-triene",HD2195_agg.xyz,0.112709,0.045398,0.032557,3.46705,-4.9186211160978,-0.9004519426895501,4.01816917340825,0.11187393,-345.909953133972,-345.79045674,-345.78951254,0.04045293,-345.82996546
C6H6,C1=C[C@H]2[C@@H]1C=C2,78.11280000000001,1,98808.0,"(1R,4R)-bicyclo[2.2.0]hexa-2,5-diene",HD2196_agg.xyz,0.260531,0.148003,0.115403,0.01006,-6.6537822951961,-0.2909441289546,6.3628381662415,0.09715295,-231.813210308116,-231.71149277,-231.71054856,0.03296214,-231.7435107
C8H9,CC1=CC2(C=C1)[CH]C2,105.1582,1,138109.0,"6-methylspiro[2.4]hepta-4,6-diene",HD2197_agg.xyz,0.170125,0.05055,0.042838,0.68178,-5.523775108224751,-0.5317104638769999,4.99206464434775,0.13968985,-309.728284158949,-309.58102855,-309.58008434,0.04053417,-309.62061851
C7H3,[C]#CC#C[C@@H]1C=C1,87.1004,0,,"(3R)-3-buta-1,3-diynylcyclopropene",HD2198_agg.xyz,0.550931,0.036765,0.036744,7.62549,-6.858711236007651,-1.5685730798222,5.290138156185451,0.06284543,-267.872843612342,-267.80296363,-267.80201942,0.03951465,-267.84153406
C7H4,[C]1=[C]C=C2C(=C2)C1,88.1082,1,136851750.0,"bicyclo[4.1.0]hepta-1,4,6-triene",HD2199_agg.xyz,0.16648,0.130458,0.074152,3.42682,-5.16344194739265,-1.5293886853502,3.6340532620424506,0.07811912,-268.532064311547,-268.44830842,-268.44736421,0.03553104,-268.48289525
C10H9,C=C1C=C[C@@H]2[C]1C=CC2=C,129.1802,0,,"(3aS,6aS)-3,6-dimethylidene-6aH-pentalene",HD2200_agg.xyz,0.093863,0.039228,0.028545,0.20956,-4.69208633555655,-1.01533841037065,3.6767479251859,0.1525218,-385.881243526298,-385.72058839,-385.71964418,0.04216514,-385.76180932
C6H7,C=C1CCC=[C]1,79.1206,1,136723.0,3-methylidenecyclopentene,HD2201_agg.xyz,0.265434,0.113022,0.081726,1.41293,-6.05646518196355,-0.6653183644725,5.39114681749105,0.10781841,-232.421016052554,-232.30755739,-232.30661318,0.03615367,-232.34276685
C9H4,[C]1C=C1C#CC12[C][C@@H]2C1,112.1302,0,,(3R)-1-[2-(cyclopropen-1-yl)ethynyl]bicyclo[1.1.0]butane,HD2202_agg.xyz,0.261633,0.022694,0.022158,3.14152,-6.239842705815501,-2.40306462515055,3.836778080664952,0.0856755,-344.53339119757,-344.43949863,-344.43855442,0.04211157,-344.48066598
C6H5,C=C[C@@H]1[C]2[C]1[CH]2,77.105,1,123496886.0,"(2R,3R)-2-ethenylbicyclo[1.1.0]butane",HD2203_agg.xyz,0.584606,0.074819,0.072088,0.83392,-5.3196625089647,-1.15340897811435,4.16625353085035,0.08269142,-231.108230528347,-231.01988584,-231.01894163,0.03598493,-231.05492657
C8H8,C1=C[C]2[C@@H]([CH]1)CC=C2,104.1504,1,142518.0,"(6aR)-6,6a-dihydro-1H-pentalene",HD2204_agg.xyz,0.153922,0.070165,0.050638,0.74299,-5.3528603987257,-1.02834545242455,4.32451494630115,0.13325491,-309.201928312426,-309.06275354,-309.06180933,0.03660001,-309.09840934
C8H6,CC=C=CC#CC#C,102.1348,1,12670023.0,"octa-5,6-dien-1,3-diyne",HD2205_agg.xyz,0.247975,0.02206,0.02081,1.76576,-6.2656663102279495,-1.37997097004065,4.8856953401873,0.10352864,-307.876896003053,-307.76457364,-307.76362944,0.04300449,-307.80663392
C9H4,C#CC#CC(=C=C)C#C,112.1302,0,,"3-ethynylhepta-1,2-dien-4,6-diyne",HD2206_agg.xyz,0.08814,0.027266,0.020916,1.15322,-6.36977706942925,-1.7701005975025,4.59967647192675,0.08480133,-344.655819193589,-344.56181603,-344.56087183,0.04403729,-344.60490912
C7H4,C#C[C@]12[C][C@@H]3[C@H]1[C@H]23,88.1082,0,,"(1R,2R,4S,5R)-1-ethynyltricyclo[2.1.0.02,5]pentane",HD2207_agg.xyz,0.333439,0.071757,0.067076,4.03384,-5.57427943887755,-0.18032984872635,5.3939495901512,0.07579405,-268.497677671497,-268.41599265,-268.41504844,0.03596503,-268.45101347
C6H5,C=C1C2C1C2=[CH],77.105,1,86013184.0,2-methanidylidene-4-methylidenebicyclo[1.1.0]butane,HD2208_agg.xyz,0.466841,0.081375,0.078318,1.57026,-6.04982560401135,0.44460682033195,6.4944324243433,0.08095637,-231.111337579982,-231.02469594,-231.02375173,0.0358058,-231.05955753
C9H6,C1=C=CC=C2C(=C2)C=C1,114.1458,0,,"bicyclo[6.1.0]nona-1(9),2,4,5,7-pentaene",HD2209_agg.xyz,0.081202,0.071111,0.039019,1.77232,-5.0741069702735,-2.0051525415644003,3.0689544287091,0.11270523,-345.932221042668,-345.81243862,-345.81149442,0.03905486,-345.85054927
C9H6,C=C1[C@]23[C@@]1([C]3)C=CC=C2,114.1458,0,,"(1S,6S)-7-methylidenetricyclo[4.1.1.01,6]octa-2,4-diene",HD2210_agg.xyz,0.094959,0.059951,0.054446,3.22127,-5.93085742857275,-2.13971284063665,3.7911445879361,0.11248412,-345.871301112377,-345.75185091,-345.7509067,0.03885019,-345.78975689
C6H5,[CH2]C#CC1=CC1,77.105,1,86017215.0,1-prop-1-ynylcyclopropene,HD2211_agg.xyz,0.728045,0.053552,0.050394,0.31568,-5.52148935188055,-0.43883800670135,5.0826513451792,0.0797686,-231.154096111492,-231.06782768,-231.06688347,0.03768243,-231.1045659
C7H7,[CH2]C=C=C[C@@H]1C=C1,91.1316,0,,"(3R)-3-buta-1,2-dienylcyclopropene",HD2212_agg.xyz,0.405239,0.035997,0.034699,1.01232,-4.965696812234301,-0.305855967962,4.659840844272301,0.10800089,-270.402298943042,-270.28666456,-270.28572035,0.04062506,-270.32634541
C7H2,[C]#CC1=C[C]1C#C,86.0926,0,,(3S)-3-ethynyl-1-ethynylcyclopropene,HD2213_agg.xyz,0.255373,0.051933,0.043157,8.33194,-6.522922744490651,-3.0231304562849,3.4997922882057506,0.0524923,-267.28702128583,-267.22788976,-267.22694555,0.038117,-267.26506255
C8H5,C#C[C]/C=C\[C]1C=C1,101.127,0,,3-[(Z)-pent-1-en-4-ynyl]cyclopropene,HD2214_agg.xyz,0.124644,0.047476,0.034381,3.29922,-5.0620251153113,-1.0272842084076002,4.0347409069037,0.08979706,-307.198785223869,-307.10058957,-307.09964536,0.04259499,-307.14224035
C8H6,C=CC#C/C=C/C#C,102.1348,1,101050090.0,"(5E)-octa-1,5-dien-3,7-diyne",HD2215_agg.xyz,0.83018,0.019776,0.019315,0.59976,-6.00465470482835,-2.03445920326325,3.9701955015651,0.10413719,-307.893243870746,-307.7803774,-307.77943319,0.04253015,-307.82196334
C6H6,[C]1C=C1C1CC1,78.11280000000001,1,90803956.0,1-cyclopropylcyclopropene,HD2216_agg.xyz,0.365697,0.082022,0.079495,4.32836,-5.8415768742237,-0.57282686668755,5.26875000753615,0.09549071,-231.764134314697,-231.66284472,-231.66190051,0.03586248,-231.697763
C8H5,c1ccc2c([c]1)C=C2,101.127,1,77987.0,"bicyclo[4.2.0]octa-1(8),2,4,6-tetraene",HD2217_agg.xyz,0.174464,0.071917,0.050925,1.19406,-5.59381721334345,-1.83048266092845,3.763334552415,0.09734818,-307.281379270452,-307.17833253,-307.17738832,0.03673681,-307.21412513
C8H8,[CH]1C[C@H]2[C@@]3([C]1C3)C=C2,104.1504,0,,"(1R,3R,6R)-tricyclo[4.2.0.01,3]oct-7-ene",HD2218_agg.xyz,0.110345,0.094047,0.059179,0.52053,-5.71300307986245,-0.5589762716971001,5.15402680816535,0.13091472,-309.08547988359,-308.94831446,-308.94737025,0.03711702,-308.98448728
C5H8,CC1=CCC1,68.11739999999999,1,137031.0,1-methylcyclobutene,HD2219_agg.xyz,0.388999,0.140271,0.109541,0.42233,-6.3835732416496,0.6915229282756501,7.07509616992525,0.11372682,-195.033182226689,-194.91410018,-194.91315597,0.03426749,-194.94742346
C6H1,[C@H]12[C]3[C]4[C@]52[C]1[C@]345,73.0738,0,,"(1S,2R,3R,5R)-pentacyclo[2.1.0.01,3.02,5.02,6]pentane",HD2220_agg.xyz,0.306891,0.250121,0.204953,1.96982,-7.163424325797551,-3.12231595479215,4.0411083710054,0.03495427,-228.464340819009,-228.4251119,-228.4241677,0.03255465,-228.45672234
C3H7,C[CH]C,43.0876,1,6334.0,propane,HD2221_agg.xyz,1.239053,0.276469,0.247167,0.23514,-4.938539849954401,1.8235981805108,6.7621380304652,0.08728321,-118.311145973363,-118.21870055,-118.21775634,0.03315468,-118.25091102
C8H2,C1c2c1[c]c1c([c]2)[C]1,98.1036,1,53729261.0,"tricyclo[5.1.0.03,5]octa-1(7),2,5-triene",HD2222_agg.xyz,0.213322,0.077304,0.057402,3.95402,-6.5486375033629,-2.76258144443115,3.78605605893175,0.05937577,-305.282522963065,-305.21726603,-305.21632182,0.0363217,-305.25264351
C10H6,C#CC#C/C=C/1\C=CC=C1,126.1568,0,,"(5E)-5-penta-2,4-diynylidenecyclopenta-1,3-diene",HD2223_agg.xyz,0.17497,0.017942,0.016274,0.31725,-6.095431885355151,-2.7456831743151,3.3497487110400503,0.11749455,-384.009414643094,-383.88310508,-383.88216088,0.04338733,-383.9255482
C9H7,[CH]1[C@@H]2[C@H]1c1c2cccc1,115.15359999999998,0,,"(2S,4R)-tricyclo[3.3.0.02,4]octa-1(18),5,7-triene",HD2224_agg.xyz,0.134376,0.052482,0.040798,0.29085,-5.66315182245085,-0.31889022140095,5.3442616010499,0.12575375,-346.565706500692,-346.4335236,-346.43257939,0.03850923,-346.47108862
C10H2,C#CC#C[C]C1=C([C]1)C#C,122.1256,0,,"1-ethynyl-2-penta-2,4-diynylcyclopropene",HD2225_agg.xyz,0.129359,0.015745,0.014036,3.84794,-6.2180735977755,-3.52749347818665,2.6905801195888497,0.06535846,-381.384433991128,-381.30926677,-381.30832256,0.04550558,-381.35382814
C10H4,[c]1[c]c2cc2cc2c(c1)c2,124.14119999999998,1,71438740.0,"tricyclo[6.1.0.03,5]nona-1(9),2,4,7-tetraene",HD2226_agg.xyz,0.08583,0.049722,0.031483,2.07238,-5.7055199489737,-1.30318044142955,4.40233950754415,0.09507281,-382.710950894824,-382.60848226,-382.60753805,0.03995975,-382.64749781
C4H6,CC(=C)[CH],54.0908,1,8255.0,2-methylprop-1-ene,HD2227_agg.xyz,0.436889,0.267695,0.175015,2.17991,-5.48910780367105,-1.9847712141619505,3.5043365895091,0.08027905,-155.654858398803,-155.56942386,-155.56847965,0.03297374,-155.60145338
C5H3,C1[C@]23[C@]41[C]2[C@H]34,63.0784,1,86007737.0,"(1S,3R,4S)-tetracyclo[2.1.0.01,3.03,5]pentane",HD2228_agg.xyz,0.493625,0.249678,0.24511,1.67591,-7.10388581530815,-1.27591463360945,5.8279711816987,0.05540604,-191.765272809552,-191.70609481,-191.7051506,0.03126786,-191.73641846
C8H6,C1C=CC1=C=CC#C,102.1348,0,,3-but-1-en-3-ynylidenecyclobutene,HD2229_agg.xyz,0.247196,0.029685,0.029341,1.29354,-6.4751123409578,-0.8535123034783,5.6216000374795,0.10522309,-307.871496730991,-307.75863239,-307.75768818,0.04049106,-307.79817925
C6H9,[CH2]C1=CCCC1,81.1362,1,12746.0,1-methylcyclopentene,HD2230_agg.xyz,0.23359,0.10857,0.078426,0.49105,-4.99021427016435,1.2232061807676,6.213420450931951,0.13036585,-233.690506657428,-233.55432656,-233.55338235,0.03627761,-233.58965996
C7H4,C=CC#CC1=C[C]1,88.1082,0,,1-but-3-en-1-ynylcyclopropene,HD2231_agg.xyz,0.623531,0.035261,0.033384,4.66303,-6.05847882445725,-2.49639967587205,3.5620791485852,0.0758163,-268.566723762993,-268.48367393,-268.48272973,0.03961755,-268.52234727
C7H7,[CH2]c1ccccc1,91.1316,1,1140.0,methane,HD2232_agg.xyz,0.183686,0.089642,0.060243,0.10755,-5.0363375678241,-0.22468440635785,4.81165316146625,0.11458967,-270.566900526955,-270.44666847,-270.44572427,0.03625309,-270.48197736
C6H7,[CH2]C#CC1CC1,79.1206,1,11240424.0,prop-1-ynylcyclopropane,HD2233_agg.xyz,0.46878,0.055011,0.054319,1.22054,-5.03696342968025,0.8089400547664001,5.84590348444665,0.10433111,-232.406171868756,-232.29496539,-232.29402118,0.03876571,-232.33278688
C8H4,C1=C([C]1)[C@]12[C][C@@H]3[C@H]1[C@H]23,100.1192,0,,"(1R,2R,4S,5S)-1-(cyclopropen-1-yl)tricyclo[2.1.0.02,5]pentane",HD2234_agg.xyz,0.257732,0.054352,0.04936,2.78602,-5.8702576740664005,-1.4178220066452,4.4524356674212,0.08076753,-306.47743915266,-306.38992,-306.3889758,0.03839714,-306.42737294
C6H9,C=C[CH]/C=C/C,81.1362,1,5365552.0,"(4E)-hexa-1,4-diene",HD2235_agg.xyz,0.411924,0.049689,0.04471,0.75505,-4.8175580320221005,-0.027755612751,4.7898024192711,0.1276724,-233.679753460198,-233.54480631,-233.5438621,0.03961266,-233.58347476
C4H3,C1[C]2[C@@H]1[C]2,51.0674,1,135973.0,(3S)-bicyclo[1.1.0]butane,HD2236_agg.xyz,0.78707,0.389792,0.292134,3.44544,-6.378049330484449,-0.76477597683025,5.6132733536542,0.0487771,-153.782478232812,-153.73009613,-153.72915192,0.03024993,-153.75940185
C10H9,C=CC#C[CH]/C(=C/C)/C#C,129.1802,0,,"(6Z)-6-ethynylocta-1,6-dien-3-yne",HD2237_agg.xyz,0.095387,0.018621,0.015625,0.95297,-5.080637702685499,-1.21692035082105,3.8637173518644494,0.14667718,-385.791242481577,-385.6332007,-385.63225649,0.04938449,-385.68164098
C10H4,C=C=CC1=C([C]1)C#CC#C,124.14119999999998,0,,"1-buta-1,3-diynyl-2-propa-1,2-dienylcyclopropene",HD2238_agg.xyz,0.075553,0.020963,0.016467,4.99697,-6.0118385104815495,-2.6621442222116003,3.349694288269949,0.08996974,-382.651254084348,-382.55142976,-382.55048555,0.0458577,-382.59634325
C7H7,[CH2]C1=[C]C=C(C1)[CH2],91.1316,1,13299177.0,"1,4-dimethanidylcyclopenta-1,3-diene",HD2239_agg.xyz,0.23205,0.070501,0.05463,0.8492,-5.8339032636396,-1.3384736078394002,4.4954296558002,0.1126698,-270.466263658351,-270.34728722,-270.34634301,0.03767737,-270.38402038
C8H8,C=C[C@@H]1C=CC=C1[CH2],104.1504,0,,"(5R)-5-ethenyl-1-methylcyclopenta-1,3-diene",HD2240_agg.xyz,0.123869,0.062793,0.042176,0.54114,-5.5727828126998,-2.0900520629204,3.4827307497794,0.13103203,-309.193709339042,-309.05552225,-309.05457804,0.0391872,-309.09376524
C8H4,C#Cc1[c]cc[c]c1,100.1192,1,10821.0,"1-ethynylcyclohexa-1,3,5-triene",HD2241_agg.xyz,0.213415,0.051217,0.041305,0.44922,-6.026750349488951,-3.68537393424675,2.3413764152422005,0.08071311,-306.599161153157,-306.51158914,-306.51064493,0.03842297,-306.54906791
C10H6,C#CC1=C(C#C)C[C@@H]2[C]1[CH]2,126.1568,0,,"(1R,5S)-2,3-diethynylbicyclo[3.1.0]hex-2-ene",HD2242_agg.xyz,0.062175,0.044195,0.026939,0.88253,-5.967756066700551,-1.9432194291906,4.02453663750995,0.11507624,-383.904210644019,-383.78016626,-383.77922205,0.04339484,-383.82261689
C10H6,c1ccc2c(c1)c[c][c]c2,126.1568,1,931.0,naphthalen-2-ylium,HD2243_agg.xyz,0.103817,0.044918,0.031353,1.5635,-6.16792301512835,-2.15571313504605,4.012209880082301,0.1224774,-384.069887251858,-383.94058102,-383.93963682,0.03888201,-383.97851883
C5H2,C#C[CH]C#[C],62.07059999999999,1,141112.0,"penta-1,4-diyne",HD2244_agg.xyz,1.044332,0.094621,0.086761,5.26625,-7.4631033093532,-4.1630153760294,3.3000879333238,0.04161352,-191.232441352161,-191.18555186,-191.18460765,0.03398696,-191.21859461
C10H9,C#C[C][CH][C@@H]1C=CC=C1C,129.1802,0,,"(5R)-5-but-3-ynyl-1-methylcyclopenta-1,3-diene",HD2245_agg.xyz,0.099791,0.023735,0.019996,0.55592,-5.4032014610682,-1.19237568150595,4.21082577956225,0.14829092,-385.800764263895,-385.64207771,-385.64113351,0.04723142,-385.68836493
C9H4,[C]1C=C1/C=C/C#CC#C,112.1302,0,,"1-[(E)-hex-1-en-3,5-diynyl]cyclopropene",HD2246_agg.xyz,0.638385,0.016422,0.016011,3.85086,-6.04764869320735,-2.8913729298728,3.1562757633345497,0.08589969,-344.627152967652,-344.53231887,-344.53137466,0.04330595,-344.57468061
C9H8,C#C[C]C=C=C/C=C/C,116.1614,0,,"(7E)-nona-4,5,7-trien-1-yne",HD2247_agg.xyz,0.302251,0.014837,0.014431,2.93004,-5.1504076939537,-3.0887098942554,2.0616977996983,0.12930752,-347.070917374432,-346.93106943,-346.93012522,0.04685482,-346.97698005
C5H10,C[C@@H]1C[C@H]1C,70.133,1,6427079.0,"(1R,2R)-1,2-dimethylcyclopropane",HD2248_agg.xyz,0.332621,0.113575,0.098012,0.13631,-7.258419271007099,1.8710004132679,9.129419684275,0.13661602,-196.260400277702,-196.11773067,-196.11678646,0.03563974,-196.15242621
C8H4,C#CC#C[C@@H]1[C]2[C@H]1[CH]2,100.1192,0,,"(2R,3R,4R)-2-buta-1,3-diynylbicyclo[1.1.0]butane",HD2249_agg.xyz,0.469394,0.027201,0.02681,2.02582,-6.23469975404105,-1.55668170455535,4.6780180494857,0.08111602,-306.56508503905,-306.47658575,-306.47564155,0.03972784,-306.51536939
C5H2,[C]=C1[C]2[C@@H]1[CH]2,62.07059999999999,0,,(3S)-2-methylidenebicyclo[1.1.0]butane,HD2250_agg.xyz,0.635405,0.182469,0.151011,4.18332,-6.993189900924749,-3.1607656418678,3.832424259056949,0.04140266,-191.161578246221,-191.11562662,-191.11468241,0.03228593,-191.14696834
